TLS_tree_id,TLS_x,TLS_y,TLS_z,field_X_local,field_X_utm,field_X_utm_korj,field_KoealaId,field_KoealaNro,TLS_dbh,TLS_tree_ht,field_D,field_DEst,field_H,field_HEst,field_H_Laser,field_H_Laser_korj,field_match,distance,cost,field_PuuLk,field_TEst,field_VEst,dbh,h,hmax,d05,d6,hstemmax_rawtapercurve,hstemmax_stempc,hstemmax_tapercurve,pointcount,stempointcount,stempointcount_clean,crownpointcount,ba,vlog,vol,vpulp,tree_specie,treesp,Ulkona,distance_to_threedfin_cm,threedfin_match,threedfin_dbh,threedfin_hmax,threedfin_x,threedfin_y
215,616525.03,6899844.19,143.42,NA,NA,616524.952,599086,0,0.25,21.23,22.4,22.4,NaN,21.54,20.94,21.54,8357089,0.122147451536916,0.413147451536916,1,45,420.79,23.7540744240127,21.2,21.28125,18.3967135366515,23.3753375836961,13.1,13.49975,11.75,521184,168684,168012,352500,0.0443165666723695,0.476747722089755,0.540192239287746,0.060406165332592,2,2,NaN,4.17498689963474,172,0.253961488921796,23.1377726652334,616525.014491438,6899844.15123744
219,616480.42,6899862.47,141.73,NA,NA,616480.246,599086,0,0.37,20.04,34.6,34.6,23.1,23.1,22.6,23.19,8357141,0.175385290131273,0.721385290131273,1,50,947.43,36.6136070957036,20.1,20.14975,29.2679588237453,34.6647361540946,5.87,5.84975,5.87,1219602,430253,430253,789349,0.105287039669931,1.1670564710934,1.19998543221444,0.03132036164844,2,2,NaN,0.130024027381831,4,0.37930738970805,23.6982708740037,616480.418973948,6899862.47079865
220,616499.74,6899857.17,142.27,NA,NA,616499.777,599086,0,0.35,24.35,34.4,34.4,NaN,24.17,23.58,24.17,8357128,0.0464004310009284,0.124400431000929,1,50,991.01,34.2968208851757,24.4,24.49925,27.5607667754043,28.2788600602293,13.79,18.22525,11.69,2223642,422216,420779,1801426,0.092384180784653,1.14069999865166,1.17978177563252,0.0373622474483368,2,2,NaN,1.14754539966091,71,0.34975518028499,22.5375177362202,616499.75097311,6899857.16664189
224,616503.12,6899859.79,142.35,NA,NA,616503.119,599086,0,0.35,26.62,37.3,37.3,NaN,26.52,25.93,26.52,8357127,0.0470106373484454,0.287010637348445,1,50,1262.48,35.7298322654368,26.6,26.62475,24.2600136178243,30.1568046865221,14.06,14.678,10.67,3290397,539011,538557,2751386,0.100265572098751,1.15126503977455,1.21081984597456,0.0563719915119913,2,2,NaN,1.28504855927324,92,0.37443636138703,20.0090325853812,616503.12919838,6899859.79897356
298,616493.91,6899850.14,142.3,NA,NA,616493.879,599086,0,0.07,17.82,8.9,8.9,11.6,11.6,NaN,NaN,8357106,0.0325729949529784,0.844572994952978,6,31,34.65,10.0993477338073,18.1,18.11875,9.01374234439269,9.92135133494024,9.5,9.59999999999999,8.51,241049,90669,90388,150380,0.00801081187511919,0,0.092395861046179,0.0872757686533154,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
361,616502.48,6899848.14,142.92,NA,NA,616502.536,599086,0,0.33,23.1,29.5,29.5,NaN,22.27,21.67,22.27,8357099,0.148929513770935,0.581929513770935,1,48,698.06,32.2816386587658,23.1,23.199,25.159680022532,27.7748870755325,13.25,13.78525,9.32,1320147,105366,103023,1214781,0.0818466720425249,0.929138070984025,0.974391657016748,0.0430182408878457,2,2,NaN,1.91331022874171,89,0.330262813781146,18.8235972171008,616502.490591207,6899848.1559343
362,616520.39,6899852.21,143.58,NA,NA,616520.401,599086,0,0.29,22.78,27.6,27.6,NaN,22.79,22.2,22.79,8357095,0.0619838686167027,0.202983868616702,1,47,642.07,29.4511988236554,22.8,22.898,24.7009476981914,26.3904182076459,12.5,12.5465,12.02,855623,58031,57779,797592,0.0681233249263318,0.86739463213483,0.908644705350208,0.0394163952672801,2,2,NaN,0.80442593569853,155,0.302609108291599,20.3576573649942,616520.382268197,6899852.21222021
6,617141.81,6899188.4,102.6,NA,NA,617141.821,599088,0,0.17,15.28,15.1,15.1,15.1,15.1,NaN,NaN,8357310,0.0492442884945661,0.257244288494566,1,40,138.92,16.0040079376453,16.3,16.31962,12.9873643467569,13.7983657357951,10.61,11.24812,8.96,330743,46635,45944,284108,0.020116267290574,0.0306226893985718,0.190661895684435,0.157296926322945,2,2,NaN,1.95042323810868,32,0.159803555205369,17.5577273044365,617141.811500483,6899188.41944643
7,617140.86,6899190.38,102.72,NA,NA,617140.863,599088,0,0.25,18.12,22.8,22.8,NaN,18.4,17.8,18.4,8357308,0.0331360828758431,0.281136082875843,1,46,360.06,23.9814083105393,18.1,18.1639,19.1581292095835,19.6643085198891,11.03,11.1999,8.63,354730,50140,48726,304590,0.0451688723410194,0.42953138695915,0.467058322269274,0.0358237722176923,2,2,NaN,1.80317060804546,37,0.236400964906499,18.1852898679404,617140.871235554,6899190.36589664
8,617139.81,6899192.52,102.8,NA,NA,617139.811,599088,0,0.15,15.23,14.5,14.5,NaN,15.05,14.44,15.05,8357307,0.11200446392792,0.18000446392792,1,40,128.72,14.7689926202479,15.2,15.21918,11.5057287935686,12.1975630845125,10.4,10.79943,10.34,270461,42904,42757,227557,0.0171313515919981,0.0105435991560164,0.156705532855823,0.144119109776986,2,2,NaN,0.165462261800875,38,0.149692257187603,21.8409272162317,617139.80880997,6899192.52114961
9,617160.19,6899183.7,102.06,NA,NA,617160.113,599088,0,0.17,18.14,15.6,15.6,NaN,15.59,NaN,NaN,8357333,0.1199708298814,0.5149708298814,1,41,152.69,15.7988410238492,18.3,18.34099,13.7347128031721,14.8532034933449,13.58,14.03878,13.55,173418,47153,47023,126265,0.0196038034420915,0.0440466129502541,0.225736939975392,0.178571101973643,2,2,NaN,1.84880244413594,9,0.175894837253875,18.7832073189939,617160.178677544,6899183.71461537
10,617139.45,6899187.9,102.67,NA,NA,617139.615,599088,0,0.25,20.94,26,26,NaN,21.1,20.5,21.1,8357309,0.165435788124714,0.281435788124714,1,49,529.6,28.1599720115365,21,21.0135,20.4092861553306,25.9630431768079,7.73,7.74974999999999,7.49,848867,54321,54244,794546,0.0622808195810054,0.622100157250263,0.678047288336614,0.0532791862965043,2,2,NaN,2.501685252301,33,0.309562420426317,21.009426712047,617139.449185184,6899187.92500358
13,617137.07,6899201.11,103.47,NA,NA,617137.101,599088,0,0.07,11.98,7.5,7.5,10.8,10.8,NaN,NaN,8357355,0.0368917333124334,0.204891733312433,1,14,23.82,7.26601990345349,11.5,11.56642,5.84113894116105,5.83938238298001,7.655,7.64816,7.65,258934,23176,23176,235758,0.00414651315659253,0,0.0314786496946964,0.0201330505820323,6,6,NaN,1.79246055372547,69,0.0719460248535254,20.3256723118763,617137.082744186,6899201.12260465
15,617142.02,6899196.56,102.98,NA,NA,617142.114,599088,0,0.19,19.18,19.3,19.3,NaN,19.03,18.43,19.03,8357350,0.128082005123192,0.173082005123192,1,43,280.54,19.3661827591598,19.1,19.17141,14.3845127048017,17.0060755390297,11.93,11.99992,9.5,260932,40019,38682,220913,0.0294562823006876,0.184912095229215,0.2915884424239,0.103479463709514,2,2,NaN,1.81353646624224,57,0.215033978413254,18.7292917415849,617142.001872463,6899196.55946722
22,617137.8,6899190.77,102.9,NA,NA,617137.76,599088,0,0.31,19.59,24.8,24.8,NaN,19.2,18.6,19.2,8357306,0.207884584196332,0.866884584196332,1,48,437.12,25.5776032629626,19.5,19.58403,21.0293976854888,21.0587266624875,7.76,7.74928,7.73,314282,48981,48931,265301,0.0513818308096605,0.538285141381185,0.576724428020642,0.0367952224208641,2,2,NaN,5.84887387733333,40,0.268980642637935,19.5976802928146,617137.741529924,6899190.76852258
23,617149.18,6899194.75,102.67,NA,NA,617149.237,599088,0,0.07,2.2,5.7,5.7,9.4,9.4,NaN,NaN,8357318,0.0926174927832653,0.942617492783266,3,10,12.4,12.8258647032023,5.3,5.39490000000001,12.8258647032023,0,2.807,2.79992,2.807,55744,10068,10068,45676,0.012920020122299,0,0.0535394246004226,0.0526111024865021,6,6,NaN,2.88104970077975,31,0.0600610275152226,19.5312542266147,617149.200102823,6899194.77063786
24,617144.78,6899195.79,103.01,NA,NA,617144.928,599088,0,0.13,12.85,8.5,8.5,NaN,8.82,NaN,NaN,8357351,0.148862352437712,1.00186235243771,1,38,27.2,9.14722383424192,12.8,12.89347,6.95456612580174,7.24731575552903,7.07,7.84951000000001,4.52,354889,30204,24736,324685,0.00657156025507575,0,0.0453284189763498,0.0397695793593034,2,2,NaN,4.64563944729241,50,0.0849501387401258,14.2914967562386,617144.826453333,6899195.78946667
26,617137.54,6899199.28,103.25,NA,NA,617137.485,599088,0,0.29,22.16,26.3,26.3,NaN,21.74,21.14,21.74,8357354,0.205496958492276,0.517496958492276,1,50,559.53,28.2805529234718,22.2,22.24808,20.6201322939666,24.5914264509945,9.44,9.69282,9.41,679477,63611,63535,615866,0.062815334079468,0.64584502530094,0.702503060434283,0.053954527435746,2,2,NaN,1.68081015423029,65,0.287167466640413,17.2164873167659,617137.551938405,6899199.2681684
27,617138.08,6899197.16,103.12,NA,NA,617138.056,599088,0,0.17,18.54,16.6,16.6,18.6,18.6,17.84,18.44,8357352,0.0758946635465859,0.121894663546586,1,41,209.43,18.1779627018321,18.6,18.67277,15.5921275159738,16.2620659913756,10.97,11.14655,8.87,242428,49877,49306,192551,0.025952565591884,0.146291247054896,0.280484684694884,0.131575737244302,2,2,NaN,0.276205109546213,60,0.166780065953175,20.5028360586208,617138.082598862,6899197.16093533
29,617158.45,6899183.22,102.21,NA,NA,617158.328,599088,0,0.21,21.94,19.5,19.5,20.8,20.8,20.08,20.68,8357332,0.27638379166111,0.54038379166111,1,43,317.32,17.7751020578323,20.7,20.73569,15.2437179990114,16.569960430176,11.51,12.24294,10.79,351833,41825,41312,310008,0.0248149890154467,0.153433111852144,0.30511240685951,0.148486863535571,2,2,NaN,1.1425695220154,11,0.210371460596461,20.8839107417098,617158.456693739,6899183.21074039
30,617136.62,6899204.41,103.8,NA,NA,617136.545,599088,0,0.13,14.58,10.3,10.3,14.9,14.9,NaN,NaN,8357357,0.122613213015661,0.424613213015661,1,17,60.58,10.2871565708073,14.5,14.59924,8.34053559477136,9.08527304286872,11.24,11.44921,5.27,164100,46889,33338,117211,0.00831152242717341,0,0.0691715169462717,0.0644949799064507,6,6,NaN,3.67959463671702,84,0.0994352937057091,16.0002905237466,617136.621541813,6899204.44676363
32,617142.51,6899194.55,102.84,NA,NA,617142.54,599088,0,0.23,20.61,21.4,21.4,NaN,20.64,20.04,20.64,8357311,0.0326955655808265,0.195695565580827,1,45,369.63,21.0843731162118,20.6,20.68436,18.6776711704611,18.6776711704611,9.08,9.09987,8.45,409819,40988,40613,368831,0.0349149373770121,0.407089498762945,0.457263403046671,0.048160410760656,2,2,NaN,0.249483222337669,46,0.218885008883163,11.5187135894347,617142.50959836,6899194.54753771
33,617157.11,6899188.02,102.19,NA,NA,617157.084,599088,0,0.19,20.5,19.6,19.6,NaN,20.9,20.3,20.9,8357331,0.042011902906501,0.142011902906501,1,44,322,19.8845286619754,20.5,20.54603,16.7332017004571,16.7332017004571,12.08,12.54804,10.55,235043,61517,60859,173526,0.0310542098495034,0.298565970776654,0.365020871074509,0.0639775312254736,2,2,NaN,1.036021500465,15,0.203932547168212,20.542999654961,617157.099993377,6899188.02268357
35,617159.9,6899181.45,102.12,NA,NA,617159.82,599088,0,0.25,20.51,23.5,23.5,NaN,22.51,21.92,22.51,8357334,0.0824621127020915,0.432462112702092,1,47,481.59,24.5715498760845,22.6,22.62569,22.2577120319101,22.6525391565091,12.2,12.61944,11.69,245723,73178,72638,172545,0.0474192830256849,0.640811951397179,0.685525092757414,0.0427330365906708,2,2,NaN,0.427420418185733,8,0.254691091314014,22.9764553087791,617159.903415391,6899181.44743019
37,617136.43,6899194.96,102.85,NA,NA,617136.41,599088,0,0.23,18.46,19,19,NaN,18.54,17.94,18.54,8357353,0.0438292138974176,0.451829213897418,1,43,264.7,21.2205889181649,18.5,18.57387,17.7799572775418,19.1322121501973,10.13,11.09086,9.26,455969,71802,70793,384167,0.0353675312627373,0.325321987910427,0.384191065942352,0.0564041845753938,2,2,NaN,2.43367043517402,47,0.218676166055294,20.5991157574839,617136.410639471,6899194.97474602
42,617148.32,6899196.42,102.77,NA,NA,617148.301,599088,0,0.09,12.99,7,7,NaN,7.2,NaN,NaN,8357346,0.083198557905331,0.862198557905331,1,38,15.53,9.01074910764509,15.8,17.04218,5.32537637371868,6.276495673138,6.864,6.84993,6.864,620888,46220,46220,574668,0.00637693039119479,0,0.0416459871122431,0.0320347787256258,2,2,NaN,2.15444553453486,39,0.0792879941633956,15.4965989068094,617148.340281125,6899196.42726908
48,617134.68,6899189.53,102.85,NA,NA,617134.667,599088,0,0.25,15.92,20.2,20.2,15.7,15.7,15.19,15.79,8357305,0.0214009345746121,0.523400934574612,1,44,242.79,22.3721837794246,15.9,15.99936,17.3607407302655,19.2518717487873,8.27,8.59059999999999,8.27,576024,124099,124043,451925,0.0393103253138794,0.279596182575586,0.33304871613124,0.0512181555137521,2,2,NaN,4.94701035264443,45,0.209101691292129,16.0299056777831,617134.630673502,6899189.52623334
49,617144.16,6899197.65,103.11,NA,NA,617144.16,599088,0,0.21,21.92,21,21,NaN,21.75,21.15,21.75,8357348,0.146999999880791,0.163999999880791,1,45,380.74,18.5712155173794,21.9,21.92905,15.8913887155233,16.6674014496316,11.18,11.19681,10.58,287402,27187,27041,260215,0.0270876008539848,0.192091079430508,0.351230426200192,0.156287516602009,2,2,NaN,0.468851323360392,54,0.206400720461066,20.1854115796246,617144.15533428,6899197.65046175
50,617143.9,6899200.17,103.22,NA,NA,617143.905,599088,0,0.19,17.8,17.1,17.1,NaN,17.56,16.96,17.56,8357349,0.0482597144635242,0.262259714463524,1,42,206.34,18.7688775912407,17.8,17.88938,14.5648012599787,15.4660229414099,11.69,12.39914,8.48,562321,94855,91344,467466,0.0276672812662485,0.147402837140062,0.268789816536993,0.118691320893859,2,2,NaN,2.01498124008972,61,0.198730344928689,18.5712543697203,617143.897240625,6899200.18995998
52,617148.24,6899194.08,102.63,NA,NA,617148.243,599088,0,0.25,22.89,23.9,23.9,22.7,22.7,21.95,22.54,8357317,0.0251793569970107,0.154179356997011,1,47,500.71,25.4023354047459,22.9,22.94711,22.2809939877321,22.2809939877321,10.97,11.1051,10.1,553356,107569,106791,445787,0.0506800661889139,0.698351154194587,0.737524094756116,0.0373328051479392,2,2,NaN,1.8826043236987,36,0.253586160293074,22.8054581447969,617148.243529601,6899194.09849221
53,617147.05,6899197.94,102.93,NA,NA,617147.117,599088,0,0.29,22.27,24.9,24.9,21.9,21.9,21.33,21.93,8357347,0.14624978701772,0.59324978701772,1,48,514.45,26.5297039178195,22.2,22.29244,22.3679745833605,24.2065689593132,14.54,14.59593,8.45,1417252,147581,143789,1269671,0.0552783011553073,0.664224832208795,0.712504345644702,0.0461426997053822,2,2,NaN,1.35432875945467,42,0.284056708664281,16.4815574841145,617147.063499846,6899197.93891612
55,617156.7,6899190.42,102.21,NA,NA,617156.654,599088,0,0.17,20.36,17.4,17.4,NaN,20.64,20.04,20.64,8357325,0.121078486682952,0.189078486682952,1,42,257.37,15.2732048232585,20.4,20.4366,4.84252904481101,8.68906092003259,8.39,8.39985,4.52,312400,30102,15780,282298,0.0183210446563477,0.0199380923007699,0.0998114407668538,0.0713902933211684,2,2,NaN,1.37921824351806,18,0.180688334252399,20.4237387768411,617156.694000978,6899190.40758082
56,617145.71,6899187.17,102.52,NA,NA,617145.755,599088,0,0.25,19.95,21.5,21.5,NaN,19.83,19.23,19.83,8357314,0.113318136512481,0.475318136512481,1,45,355.37,22.9555763908732,19.9,19.93874,19.5703468612663,19.8548270717872,10.04,10.24475,8.54,522868,75054,74806,447814,0.0413872228219885,0.499126378123427,0.533714814997583,0.0329962001547729,2,2,NaN,1.28078423182519,26,0.220288503875747,19.9851475483383,617145.711786891,6899187.15731742
58,617159.12,6899189.7,102.26,NA,NA,617159.098,599088,0,0.23,22.05,22.6,22.6,NaN,21.8,21.2,21.8,8357330,0.132834483525707,0.197834483525707,1,46,433.44,23.956171137991,22,22.07968,20.3501801027368,20.3501801027368,12.65,12.83568,8.42,690482,52823,48913,637659,0.0450738541671737,0.50933736618958,0.562836178206608,0.0511412541844366,2,2,NaN,1.7042717515482,13,0.256952063811691,22.1978848814583,617159.109727347,6899189.68640122
59,617158.06,6899205.38,103.65,NA,NA,617158.077,599088,0,0.13,3.64,10.2,10.2,3.1,3.1,NaN,NaN,8357395,0.0749533186662123,0.408953318666212,7,17,15.7,10.7395673929772,3.4,3.40944,9.30277821427169,0,2.18,3.19994,1.7,94971,73821,43771,21150,0.00905864951063004,0,0.0246819106478567,0.0235209841582903,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,617154.4,6899189.09,102.35,NA,NA,617154.371,599088,0,0.25,21.48,23.5,23.5,NaN,21.18,20.58,21.18,8357322,0.0648459715120114,0.244845971512012,1,47,447.85,25.1676253961817,21.5,21.59496,22.1372205384281,22.73252722509,14.66,14.69846,9.41,527384,132510,129565,394874,0.0497478554370759,0.642578802475063,0.681634082342095,0.0371909724214697,2,2,NaN,2.22658547908263,23,0.251906700158247,21.5222949672779,617154.397471054,6899189.11212177
63,617140.61,6899212.44,104.71,NA,NA,617140.557,599088,0,0.17,17.29,17.2,17.2,NaN,16.83,16.23,16.83,8357408,0.0577754272802591,0.123775427280259,1,42,198.43,18.1542406082595,17,17.07319,16.9564484769676,17.1516460963455,13.67,16.88719,7.67,537874,61429,59174,476445,0.0258848740148996,0.224370081084572,0.284535840122058,0.0577102257519167,2,2,NaN,1.64349401322545,111,0.180767144447087,18.1031633943343,617140.612253007,6899212.45627978
64,617153.44,6899184.38,102.32,NA,NA,617153.336,599088,0,0.29,22.74,25.8,25.8,22.8,22.8,22.14,22.73,8357323,0.11764777921178,0.44364777921178,1,49,573.35,26.5770339635831,22.7,22.768,22.7792590560469,23.9295463000189,8.3,8.29975,8.3,471723,98720,98720,373003,0.0554757144656836,0.755587024389061,0.790727498657809,0.0334349979191261,2,2,NaN,2.02980383438731,17,0.273339950700138,22.7831312919557,617153.420512099,6899184.38567733
67,617147.91,6899209.24,104.19,NA,NA,617147.986,599088,0,0.25,20.17,21.4,21.4,NaN,19.65,19.05,19.65,8357404,0.0980815986308287,0.510081598630829,1,45,348.73,23.1605779290741,20.2,20.29713,19.9811700702049,21.4489453234161,14.72,14.89086,8.21,420437,52664,50724,367773,0.0421297290228518,0.445279108070194,0.498563089026867,0.0508920726492806,2,2,NaN,2.14152097355533,102,0.237589836499594,18.6684272222406,617147.913713229,6899209.21890917
69,617147.49,6899189.55,102.6,NA,NA,617147.544,599088,0,0.23,20.32,23.7,23.7,NaN,20.06,19.46,20.06,8357316,0.0785175139940115,0.174517513994012,1,47,426.03,24.5836867207637,20.2,20.22916,20.0210622109004,21.3436829632241,12.38,12.39988,10.52,446980,112091,111460,334889,0.047466139053226,0.50165592587388,0.547271617297247,0.0437101707770403,2,2,NaN,0.878715760093498,28,0.24321317364963,20.405520298728,617147.481237517,6899189.55065805
70,617144.63,6899211.6,104.54,NA,NA,617144.597,599088,0,0.19,16.92,13.7,13.7,NaN,16.64,16.04,16.64,8357409,0.0711196176444419,0.629119617644442,1,39,130.52,13.0172260434742,16.9,16.94608,11.8013966546952,11.9552224013132,8.09,8.14958,8.03,151991,25567,25511,126424,0.0133084284546117,0,0.140997781704138,0.137616514770804,2,2,NaN,1.93885344094987,109,0.14939554053579,17.1328124327635,617144.619755517,6899211.58353896
74,617150.25,6899210.48,104.29,NA,NA,617150.213,599088,0,0.19,18.81,17.2,17.2,18.6,18.6,17.72,18.32,8357401,0.0654599110214636,0.266459911021463,1,42,223.01,18.5745530803998,18.8,18.8518,16.2726679667655,17.4471271311466,11.12,11.19978,9.23,668483,83407,82571,585076,0.0270973379332444,0.264272727308935,0.331871939238633,0.0652717166902161,2,2,NaN,0.55839680393287,101,0.205988651598333,21.0374116652623,617150.255535706,6899210.48073257
75,617147.74,6899211.59,104.52,NA,NA,617147.878,599088,0,0.19,19.98,20,20,NaN,19.64,19.04,19.64,8357403,0.399586035804265,0.533586035804265,1,44,309.86,20.8675171945601,20,20.09897,18.9591011723335,18.9591011723335,7.91,7.94971,7.58,277844,44418,44200,233426,0.0342004201539184,0.36136884906976,0.417562722585935,0.0537555928976409,2,2,NaN,4.44214760360525,106,0.262529275478273,23.2674724485571,617147.743388481,6899211.63429205
78,617144.88,6899206.19,103.74,NA,NA,617144.796,599088,0,0.13,14.43,13.7,13.7,NaN,14.07,13.46,14.07,8357361,0.0851586755264516,0.191158675526451,1,39,107.67,14.4369373159501,14.4,14.48839,13.6621123904369,13.7129541524215,8.6,10.44964,6.89,339400,110388,108453,229012,0.0163696737135215,0,0.157355085337043,0.15486212778177,2,2,NaN,1.36574600796074,75,0.152058695371909,18.538778921894,617144.889004616,6899206.20026855
80,617147.88,6899207.2,103.83,NA,NA,617147.82,599088,0,0.19,17.58,16,16,NaN,17.34,16.74,17.34,8357362,0.0906862724046612,0.414686272404661,1,41,180.72,16.7434363966102,17.6,17.62679,15.020165986911,15.020165986911,8.48,8.49930999999999,8.48,469901,84706,84697,385195,0.0220180612145254,0.0450233231882664,0.240490069101673,0.1929741872936,2,2,NaN,1.94594316887626,80,0.158267459963008,19.8984416491745,617147.899211574,6899207.19690405
81,617150.06,6899212.92,104.56,NA,NA,617149.94,599088,0,0.31,21.46,24.4,24.4,NaN,20.81,20.21,20.81,8357402,0.124454811136494,0.849454811136494,1,48,467.67,26.4499635035276,21.4,21.47889,21.4677813944439,24.0435256402045,10.88,11.6999,8.72,773569,66896,65452,706673,0.054946500226983,0.605796152276069,0.654874699738725,0.0467229613053655,2,2,NaN,1.93674552090526,107,0.272120536850467,19.9711714577086,617150.066301588,6899212.90168639
82,617145.05,6899214.16,104.85,NA,NA,617144.972,599088,0,0.17,16.64,17.1,17.1,NaN,16.41,15.81,16.41,8357405,0.338119801189068,0.371119801189068,1,42,190.72,16.7633921508732,16.6,16.64544,15.9800802270175,15.9800802270175,9.02,9.19969,8.87,398098,36486,36332,361612,0.0220705771797568,0.110167868269873,0.267233727752366,0.155109210366369,2,2,NaN,0.839970311475891,112,0.170439252709764,17.1263234346955,617145.041751793,6899214.16158811
84,617145.92,6899217.7,105.14,NA,NA,617145.881,599088,0,0.25,18.38,23.2,23.2,18.6,18.6,17.84,18.44,8357406,0.181245689739959,0.383245689739959,1,46,375.72,25.4626109283286,18.4,18.48637,22.2553510202681,23.5803136221339,6.53,6.84611,6.53,538459,42918,42879,495541,0.0509208622971491,0.532063231274173,0.573832116867551,0.0399129263876887,2,2,NaN,0.58034877963801,113,0.252072312321761,16.5277502518133,617145.919646305,6899217.6942073
85,617151.2,6899204.55,103.44,NA,NA,617151.19,599088,0,0.21,20.37,21.2,21.2,NaN,19.82,19.22,19.82,8357363,0.0100498756466978,0.0850498756466978,1,45,346.62,21.5296128689589,20.2,20.21785,18.9313150691264,19.7919496622288,7.16,7.14985,7.16,985576,199759,199759,785817,0.0364051079157814,0.391268943063381,0.447739812590657,0.0541261214660737,2,2,NaN,0.723677950837299,68,0.223250268254496,14.1388556591814,617151.194576927,6899204.55479179
87,617153.1,6899191.19,102.46,NA,NA,617153.051,599088,0,0.27,21.19,24,24,NaN,21.43,20.83,21.43,8357321,0.0529244746717456,0.376924474671746,1,47,470.81,26.760072320559,21.3,21.34972,18.9012535416369,19.9294566740125,16.91,17.84029,11.63,749381,124626,122591,624755,0.0562424779816669,0.461718655145766,0.522642363979514,0.0583626152083977,2,2,NaN,11.525809007557,21,0.242344698754699,21.3747102192793,617153.01430331,6899191.26707467
88,617152.85,6899218.46,104.86,NA,NA,617153.006,599088,0,0.21,18.1,19.7,19.7,18,18,17.22,17.82,8357414,0.195601635914797,0.335601635914797,1,44,272.39,17.7778953202858,18,18.08921,14.1962638844817,14.9105939686677,16.94,17.7687,8.81,411875,16429,13840,395446,0.0248227887144977,0.072209045230833,0.236412440809752,0.161182915725253,2,2,NaN,1.03474450702696,110,0.213710258063916,16.7688298223872,617152.860347422,6899218.45997814
89,617156.75,6899194.01,102.41,NA,NA,617156.83,599088,0,0.25,23.68,24.9,24.9,NaN,23.59,23,23.59,8357324,0.156923548051096,0.175923548051097,1,48,562.31,25.7939364893313,23.5,23.56473,17.7979753304501,23.4260189435026,5.75,5.74973,5.75,1314065,167564,167564,1146501,0.0522546729220579,0.522961977315602,0.596763803140522,0.0702886735444671,2,2,NaN,0.404049150062204,20,0.258329162188603,23.6143761081868,617156.753740961,6899194.00847331
90,617151.6,6899202.44,103.16,NA,NA,617151.632,599088,0,0.23,20.43,20.9,20.9,NaN,20.23,19.63,20.23,8357364,0.0418688432875376,0.271868843287538,1,44,346.44,21.9056451764738,20.3,20.34554,21.2181277571366,21.2181277571366,13.88,17.4861,9.65,704277,243394,241099,460883,0.0376879034728206,0.520936666392013,0.559304922143632,0.0365103580355144,2,2,NaN,1.8052511304764,59,0.218728035018195,22.515939207963,617151.613967946,6899202.42856367
91,617158.34,6899204.79,103.54,NA,NA,617158.261,599088,0,0.19,16.55,13.2,13.2,14.3,14.3,NaN,NaN,8357393,0.0817435011116026,0.886743501111603,1,23,92.28,13.8666738388534,11.59842,11.59842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,617158.25,6899205.05,103.54,NA,NA,617158.18,599088,0,0.07,8.49,7.1,7.1,6.6,6.6,NaN,NaN,8357394,0.0730821456995704,0.27208214569957,7,14,13.58,9.77329710408697,6.79993999999999,6.79993999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,617139.36,6899204.89,103.76,NA,NA,617139.392,599088,0,0.35,19.96,28.2,28.2,NaN,19.6,19,19.6,8357359,0.251047804974645,0.967047804974645,1,51,556.36,29.8013481915514,19.9,19.94485,23.5823561909489,25.2593481142308,16.79,16.84961,10.4,1250357,169668,168127,1080689,0.069752809493426,0.6935672568468,0.7350323655975,0.0394321050303159,2,2,NaN,2.79433940850944,79,0.293091208282615,21.2132194127949,617139.365592365,6899204.91737807
94,617156.73,6899217.42,104.76,NA,NA,617156.654,599088,0,0.17,15.97,17.6,17.6,NaN,15.53,14.92,15.53,8357286,0.0974525524044677,0.201452552404468,1,42,188.31,19.2622944174747,15.9,15.94009,15.1552052326059,17.4908113495073,9.47,9.54958999999999,6.95,401644,95008,94059,306636,0.029141098213585,0.192307039994409,0.256653090427306,0.0615921256772986,2,2,NaN,1.30441777508718,108,0.204252661360467,21.402186833485,617156.740131977,6899217.42821545
96,617141.29,6899208.39,104.11,NA,NA,617141.306,599088,0,0.29,21.71,25.9,25.9,21.2,21.2,20.73,21.33,8357360,0.0640312422812417,0.425031242281242,1,49,529.12,27.3616262067414,21.7,21.78982,22.4446837471663,23.143779345847,11.6,11.59911,9.65,1047524,193053,192366,854471,0.0587995080558983,0.670655168044089,0.712071844652235,0.03956297170446,2,2,NaN,3.00317602457541,96,0.26745007672312,16.8451846222727,617141.319403941,6899208.39610859
97,617168.89,6899188.99,101.9,NA,NA,617168.968,599088,0,0.13,2.54,7.2,7.2,1.5,1.5,NaN,NaN,8357379,0.169068033964326,0.853068033964326,7,14,4.31,7.14852258182579,2.3,2.34986000000001,7.65739424858098,0,1.49,1.59912,1.31,21040,10322,6772,10718,0.00401349261528807,0,0.0129419246139716,0.0119323319705762,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
